EmployeeID,MonthStart,WorkingDays,SickLeaveDays,CasualLeaveDays,OvertimeHours
1234,01-09-2025,22,1,0,4
1234,01-10-2025,22,1,2,0
1234,01-11-2025,22,1,0,4
1235,01-10-2019,22,0,1,0
1235,01-11-2019,22,2,1,0
1235,01-12-2019,22,2,0,0
1235,01-01-2020,22,0,0,12
1235,01-02-2020,22,2,1,0
1235,01-03-2020,22,0,1,8
1235,01-04-2020,22,0,0,4
1235,01-05-2020,22,0,1,0
1235,01-06-2020,22,1,0,4
1235,01-07-2020,22,2,1,0
1235,01-08-2020,22,1,0,0
1235,01-09-2020,22,2,0,12
1235,01-10-2020,22,0,1,4
1235,01-11-2020,22,3,0,0
1235,01-12-2020,22,0,0,0
1235,01-01-2021,22,0,2,0
1235,01-02-2021,22,0,0,0
1235,01-03-2021,22,1,0,0
1235,01-04-2021,22,0,0,8
1235,01-05-2021,22,0,0,4
1235,01-06-2021,22,0,2,0
1235,01-07-2021,22,1,0,4
1235,01-08-2021,22,0,1,0
1235,01-09-2021,22,1,2,4
1235,01-10-2021,22,1,2,0
1235,01-11-2021,22,0,0,0
1235,01-12-2021,22,0,1,0
1235,01-01-2022,22,1,1,0
1235,01-02-2022,22,2,1,20
1235,01-03-2022,22,2,0,4
1235,01-04-2022,22,0,1,4
1235,01-05-2022,22,0,0,20
1235,01-06-2022,22,1,0,0
1235,01-07-2022,22,2,0,8
1235,01-08-2022,22,1,0,16
1235,01-09-2022,22,1,1,8
1235,01-10-2022,22,0,1,0
1235,01-11-2022,22,0,0,4
1235,01-12-2022,22,1,1,8
1235,01-01-2023,22,1,0,0
1235,01-02-2023,22,2,1,4
1235,01-03-2023,22,1,1,0
1235,01-04-2023,22,0,0,8
1235,01-05-2023,22,0,0,4
1235,01-06-2023,22,1,2,4
1235,01-07-2023,22,1,1,0
1235,01-08-2023,22,2,0,8
1235,01-09-2023,22,1,2,0
1235,01-10-2023,22,2,1,4
1235,01-11-2023,22,1,1,4
1235,01-12-2023,22,0,0,4
1235,01-01-2024,22,1,1,0
1235,01-02-2024,22,0,1,8
1235,01-03-2024,22,0,0,0
1235,01-04-2024,22,1,0,8
1235,01-05-2024,22,0,0,0
1235,01-06-2024,22,0,2,0
1235,01-07-2024,22,0,0,0
1235,01-08-2024,22,0,0,8
1235,01-09-2024,22,0,0,0
1235,01-10-2024,22,1,1,4
1235,01-11-2024,22,0,0,0
1235,01-12-2024,22,1,2,0
1235,01-01-2025,22,1,0,0
1235,01-02-2025,22,0,0,0
1235,01-03-2025,22,1,0,12
1235,01-04-2025,22,2,1,4
1235,01-05-2025,22,0,0,0
1235,01-06-2025,22,0,0,8
1235,01-07-2025,22,0,1,0
1235,01-08-2025,22,0,0,16
1235,01-09-2025,22,0,0,8
1235,01-10-2025,22,0,1,12
1235,01-11-2025,22,0,0,0
1236,01-10-2022,22,0,0,0
1236,01-11-2022,22,0,1,12
1236,01-12-2022,22,0,1,0
1236,01-01-2023,22,0,0,12
1236,01-02-2023,22,1,1,16
1236,01-03-2023,22,0,1,8
1236,01-04-2023,22,0,1,0
1236,01-05-2023,22,0,1,4
1236,01-06-2023,22,0,0,0
1236,01-07-2023,22,0,2,0
1236,01-08-2023,22,0,0,0
1236,01-09-2023,22,0,0,0
1236,01-10-2023,22,1,1,8
1236,01-11-2023,22,0,1,0
1236,01-12-2023,22,0,0,0
1236,01-01-2024,22,1,1,0
1236,01-02-2024,22,0,0,12
1236,01-03-2024,22,1,1,4
1236,01-04-2024,22,0,0,12
1236,01-05-2024,22,0,0,0
1236,01-06-2024,22,0,2,8
1236,01-07-2024,22,0,0,4
1236,01-08-2024,22,1,0,0
1236,01-09-2024,22,0,1,0
1236,01-10-2024,22,0,0,8
1236,01-11-2024,22,0,1,8
1236,01-12-2024,22,1,0,0
1236,01-01-2025,22,1,0,4
1236,01-02-2025,22,0,1,12
1236,01-03-2025,22,0,2,0
1236,01-04-2025,22,0,1,0
1236,01-05-2025,22,1,1,0
1236,01-06-2025,22,0,0,0
1236,01-07-2025,22,1,0,12
1236,01-08-2025,22,0,1,12
1236,01-09-2025,22,0,1,0
1236,01-10-2025,22,0,0,0
1236,01-11-2025,22,0,0,0
1237,01-04-2024,22,0,0,0
1237,01-05-2024,22,0,3,12
1237,01-06-2024,22,0,0,4
1237,01-07-2024,22,0,0,12
1237,01-08-2024,22,0,0,0
1237,01-09-2024,22,0,0,8
1237,01-10-2024,22,0,1,8
1237,01-11-2024,22,0,1,0
1237,01-12-2024,22,2,1,8
1237,01-01-2025,22,0,0,0
1237,01-02-2025,22,0,1,4
1237,01-03-2025,22,1,2,0
1237,01-04-2025,22,0,0,4
1237,01-05-2025,22,1,0,16
1237,01-06-2025,22,0,2,12
1237,01-07-2025,22,0,0,0
1237,01-08-2025,22,0,2,0
1237,01-09-2025,22,0,0,4
1237,01-10-2025,22,1,0,0
1237,01-11-2025,22,0,0,12
1238,01-11-2021,22,0,0,0
1238,01-12-2021,22,1,0,8
1238,01-01-2022,22,0,0,16
1238,01-02-2022,22,0,0,8
1238,01-03-2022,22,1,0,12
1238,01-04-2022,22,0,1,8
1238,01-05-2022,22,0,1,0
1238,01-06-2022,22,0,0,4
1238,01-07-2022,22,2,1,0
1238,01-08-2022,22,0,0,0
1238,01-09-2022,22,1,1,16
1238,01-10-2022,22,1,2,12
1238,01-11-2022,22,1,1,0
1238,01-12-2022,22,0,0,0
1238,01-01-2023,22,1,0,0
1238,01-02-2023,22,0,1,0
1238,01-03-2023,22,0,3,0
1238,01-04-2023,22,0,0,4
1238,01-05-2023,22,1,0,0
1238,01-06-2023,22,0,1,4
1238,01-07-2023,22,0,0,0
1238,01-08-2023,22,1,0,4
1238,01-09-2023,22,0,1,12
1238,01-10-2023,22,1,0,0
1238,01-11-2023,22,0,2,12
1238,01-12-2023,22,3,0,0
1238,01-01-2024,22,0,0,12
1238,01-02-2024,22,0,0,0
1238,01-03-2024,22,0,0,12
1238,01-04-2024,22,1,1,0
1238,01-05-2024,22,0,2,0
1238,01-06-2024,22,2,0,0
1238,01-07-2024,22,0,0,0
1238,01-08-2024,22,0,1,12
1238,01-09-2024,22,1,0,0
1238,01-10-2024,22,2,1,0
1238,01-11-2024,22,0,0,0
1238,01-12-2024,22,0,0,0
1238,01-01-2025,22,1,1,0
1238,01-02-2025,22,0,0,0
1238,01-03-2025,22,1,0,0
1238,01-04-2025,22,0,1,8
1238,01-05-2025,22,1,0,0
1238,01-06-2025,22,2,1,0
1238,01-07-2025,22,1,0,0
1238,01-08-2025,22,2,0,0
1238,01-09-2025,22,1,1,4
1238,01-10-2025,22,1,1,0
1238,01-11-2025,22,0,2,4
1239,01-05-2023,22,2,0,4
1239,01-06-2023,22,1,0,4
1239,01-07-2023,22,0,0,0
1239,01-08-2023,22,0,1,0
1239,01-09-2023,22,1,1,0
1239,01-10-2023,22,2,2,0
1239,01-11-2023,22,0,1,0
1239,01-12-2023,22,0,1,4
1239,01-01-2024,22,0,1,4
1239,01-02-2024,22,2,1,0
1239,01-03-2024,22,1,0,0
1239,01-04-2024,22,1,0,0
1239,01-05-2024,22,0,1,0
1239,01-06-2024,22,0,0,0
1239,01-07-2024,22,3,0,4
1239,01-08-2024,22,1,0,16
1239,01-09-2024,22,0,2,8
1239,01-10-2024,22,0,0,8
1239,01-11-2024,22,3,0,8
1239,01-12-2024,22,0,0,8
1239,01-01-2025,22,0,0,4
1239,01-02-2025,22,1,0,0
1239,01-03-2025,22,1,0,4
1239,01-04-2025,22,1,2,4
1239,01-05-2025,22,2,1,12
1239,01-06-2025,22,0,2,12
1239,01-07-2025,22,1,0,8
1239,01-08-2025,22,2,0,0
1239,01-09-2025,22,0,0,12
1239,01-10-2025,22,2,1,0
1239,01-11-2025,22,2,0,0
1240,01-03-2024,22,0,2,0
1240,01-04-2024,22,0,0,0
1240,01-05-2024,22,1,0,0
1240,01-06-2024,22,1,0,16
1240,01-07-2024,22,0,0,0
1240,01-08-2024,22,0,1,0
1240,01-09-2024,22,1,1,0
1240,01-10-2024,22,0,1,4
1240,01-11-2024,22,0,1,8
1240,01-12-2024,22,2,0,0
1240,01-01-2025,22,3,0,0
1240,01-02-2025,22,0,0,8
1240,01-03-2025,22,0,0,0
1240,01-04-2025,22,0,2,4
1240,01-05-2025,22,1,1,0
1240,01-06-2025,22,0,2,8
1240,01-07-2025,22,1,0,4
1240,01-08-2025,22,1,0,8
1240,01-09-2025,22,0,0,0
1240,01-10-2025,22,0,0,4
1240,01-11-2025,22,1,0,0
1241,01-07-2020,22,2,1,0
1241,01-08-2020,22,1,1,0
1241,01-09-2020,22,0,1,4
1241,01-10-2020,22,0,0,0
1241,01-11-2020,22,2,0,16
1241,01-12-2020,22,0,0,0
1241,01-01-2021,22,1,0,0
1241,01-02-2021,22,1,1,8
1241,01-03-2021,22,0,0,0
1241,01-04-2021,22,2,1,0
1241,01-05-2021,22,2,2,0
1241,01-06-2021,22,1,0,0
1241,01-07-2021,22,1,2,16
1241,01-08-2021,22,1,0,8
1241,01-09-2021,22,0,1,0
1241,01-10-2021,22,2,0,4
1241,01-11-2021,22,1,2,0
1241,01-12-2021,22,1,1,8
1241,01-01-2022,22,0,0,4
1241,01-02-2022,22,0,2,0
1241,01-03-2022,22,0,0,8
1241,01-04-2022,22,2,0,4
1241,01-05-2022,22,0,0,0
1241,01-06-2022,22,2,2,4
1241,01-07-2022,22,1,0,12
1241,01-08-2022,22,1,0,8
1241,01-09-2022,22,1,1,8
1241,01-10-2022,22,0,1,4
1241,01-11-2022,22,1,1,8
1241,01-12-2022,22,2,2,8
1241,01-01-2023,22,1,1,0
1241,01-02-2023,22,1,0,4
1241,01-03-2023,22,1,0,0
1241,01-04-2023,22,0,1,0
1241,01-05-2023,22,0,0,4
1241,01-06-2023,22,0,0,0
1241,01-07-2023,22,0,1,0
1241,01-08-2023,22,0,1,0
1241,01-09-2023,22,0,1,8
1241,01-10-2023,22,1,1,0
1241,01-11-2023,22,1,0,4
1241,01-12-2023,22,0,1,0
1241,01-01-2024,22,3,0,8
1241,01-02-2024,22,2,0,0
1241,01-03-2024,22,0,0,0
1241,01-04-2024,22,0,2,4
1241,01-05-2024,22,0,0,0
1241,01-06-2024,22,1,0,0
1241,01-07-2024,22,1,1,4
1241,01-08-2024,22,0,1,0
1241,01-09-2024,22,1,0,4
1241,01-10-2024,22,0,1,4
1241,01-11-2024,22,1,2,4
1241,01-12-2024,22,0,2,0
1241,01-01-2025,22,0,2,8
1241,01-02-2025,22,3,0,0
1241,01-03-2025,22,0,4,0
1241,01-04-2025,22,1,0,4
1241,01-05-2025,22,3,0,0
1241,01-06-2025,22,1,1,4
1241,01-07-2025,22,2,1,8
1241,01-08-2025,22,0,1,0
1241,01-09-2025,22,0,0,0
1241,01-10-2025,22,0,0,8
1241,01-11-2025,22,1,2,0
1242,01-03-2024,22,0,0,0
1242,01-04-2024,22,2,0,0
1242,01-05-2024,22,2,1,4
1242,01-06-2024,22,0,1,0
1242,01-07-2024,22,0,2,0
1242,01-08-2024,22,1,2,0
1243,01-06-2020,22,1,2,0
1243,01-07-2020,22,0,0,0
1243,01-08-2020,22,0,1,4
1243,01-09-2020,22,0,0,0
1243,01-10-2020,22,0,1,0
1243,01-11-2020,22,0,1,4
1243,01-12-2020,22,0,0,0
1243,01-01-2021,22,2,1,8
1243,01-02-2021,22,1,1,0
1243,01-03-2021,22,2,1,12
1243,01-04-2021,22,0,1,0
1243,01-05-2021,22,0,1,4
1243,01-06-2021,22,0,2,0
1243,01-07-2021,22,0,1,12
1243,01-08-2021,22,0,0,12
1243,01-09-2021,22,0,3,0
1243,01-10-2021,22,0,0,8
1243,01-11-2021,22,0,0,0
1243,01-12-2021,22,0,0,8
1243,01-01-2022,22,1,0,0
1243,01-02-2022,22,0,0,12
1243,01-03-2022,22,0,1,0
1243,01-04-2022,22,0,1,0
1243,01-05-2022,22,0,0,0
1243,01-06-2022,22,0,0,0
1243,01-07-2022,22,0,1,0
1243,01-08-2022,22,1,1,4
1243,01-09-2022,22,2,0,12
1243,01-10-2022,22,1,0,0
1243,01-11-2022,22,0,2,8
1243,01-12-2022,22,0,1,0
1243,01-01-2023,22,1,0,0
1243,01-02-2023,22,2,1,4
1243,01-03-2023,22,0,0,4
1243,01-04-2023,22,1,0,4
1243,01-05-2023,22,0,0,8
1243,01-06-2023,22,0,0,0
1243,01-07-2023,22,2,0,0
1243,01-08-2023,22,1,1,12
1243,01-09-2023,22,1,1,4
1243,01-10-2023,22,2,1,0
1243,01-11-2023,22,0,1,20
1243,01-12-2023,22,0,1,0
1243,01-01-2024,22,2,0,0
1243,01-02-2024,22,1,2,8
1243,01-03-2024,22,0,0,4
1243,01-04-2024,22,0,0,0
1243,01-05-2024,22,0,0,12
1243,01-06-2024,22,0,0,0
1243,01-07-2024,22,0,2,8
1243,01-08-2024,22,0,0,0
1243,01-09-2024,22,0,0,0
1243,01-10-2024,22,0,1,0
1243,01-11-2024,22,1,1,12
1243,01-12-2024,22,0,0,4
1243,01-01-2025,22,0,1,0
1243,01-02-2025,22,1,0,16
1243,01-03-2025,22,1,2,0
1243,01-04-2025,22,2,0,0
1243,01-05-2025,22,1,0,0
1243,01-06-2025,22,0,2,8
1243,01-07-2025,22,1,0,0
1243,01-08-2025,22,1,0,0
1243,01-09-2025,22,0,3,4
1243,01-10-2025,22,2,1,4
1243,01-11-2025,22,0,2,4
1244,01-11-2019,22,2,2,0
1244,01-12-2019,22,1,0,0
1244,01-01-2020,22,1,2,4
1244,01-02-2020,22,0,1,0
1244,01-03-2020,22,0,2,4
1244,01-04-2020,22,0,0,4
1244,01-05-2020,22,1,0,4
1244,01-06-2020,22,1,0,4
1244,01-07-2020,22,0,0,8
1244,01-08-2020,22,2,1,0
1244,01-09-2020,22,0,1,12
1244,01-10-2020,22,1,2,12
1244,01-11-2020,22,2,1,0
1244,01-12-2020,22,0,0,12
1244,01-01-2021,22,1,0,12
1244,01-02-2021,22,1,0,12
1244,01-03-2021,22,3,0,4
1244,01-04-2021,22,1,2,16
1244,01-05-2021,22,1,0,0
1244,01-06-2021,22,0,1,0
1244,01-07-2021,22,1,1,0
1244,01-08-2021,22,0,0,12
1244,01-09-2021,22,2,1,0
1244,01-10-2021,22,0,0,16
1244,01-11-2021,22,2,0,8
1244,01-12-2021,22,1,1,0
1244,01-01-2022,22,0,0,4
1244,01-02-2022,22,2,1,0
1244,01-03-2022,22,1,0,12
1244,01-04-2022,22,1,1,4
1244,01-05-2022,22,0,0,0
1244,01-06-2022,22,0,1,16
1244,01-07-2022,22,2,0,0
1244,01-08-2022,22,0,0,4
1244,01-09-2022,22,0,0,4
1244,01-10-2022,22,0,0,0
1244,01-11-2022,22,2,0,0
1244,01-12-2022,22,1,0,8
1244,01-01-2023,22,2,2,4
1244,01-02-2023,22,0,1,0
1244,01-03-2023,22,2,0,4
1244,01-04-2023,22,0,1,16
1244,01-05-2023,22,1,0,8
1244,01-06-2023,22,1,1,8
1244,01-07-2023,22,4,0,8
1244,01-08-2023,22,2,1,8
1244,01-09-2023,22,0,0,16
1244,01-10-2023,22,0,0,4
1244,01-11-2023,22,0,0,0
1244,01-12-2023,22,0,0,0
1244,01-01-2024,22,0,1,0
1244,01-02-2024,22,0,2,0
1244,01-03-2024,22,0,1,0
1244,01-04-2024,22,2,2,8
1244,01-05-2024,22,0,1,8
1244,01-06-2024,22,0,0,8
1244,01-07-2024,22,2,0,0
1244,01-08-2024,22,1,0,0
1244,01-09-2024,22,0,0,0
1244,01-10-2024,22,0,4,4
1244,01-11-2024,22,2,1,0
1244,01-12-2024,22,1,0,8
1244,01-01-2025,22,2,1,0
1244,01-02-2025,22,1,0,0
1244,01-03-2025,22,0,0,12
1244,01-04-2025,22,1,0,0
1244,01-05-2025,22,1,2,0
1244,01-06-2025,22,3,0,0
1244,01-07-2025,22,0,1,0
1244,01-08-2025,22,1,0,8
1244,01-09-2025,22,1,1,8
1244,01-10-2025,22,1,1,0
1244,01-11-2025,22,0,0,0
1245,01-12-2024,22,1,0,0
1245,01-01-2025,22,1,0,0
1245,01-02-2025,22,0,0,0
1245,01-03-2025,22,2,0,4
1245,01-04-2025,22,0,0,0
1245,01-05-2025,22,1,2,4
1245,01-06-2025,22,0,0,12
1245,01-07-2025,22,0,1,8
1245,01-08-2025,22,1,2,12
1245,01-09-2025,22,0,0,8
1245,01-10-2025,22,0,0,12
1245,01-11-2025,22,1,0,0
1246,01-09-2025,22,1,1,4
1246,01-10-2025,22,1,2,0
1246,01-11-2025,22,1,2,0
1247,01-06-2020,22,0,0,8
1247,01-07-2020,22,0,0,0
1247,01-08-2020,22,0,2,12
1247,01-09-2020,22,0,1,0
1247,01-10-2020,22,0,0,0
1247,01-11-2020,22,0,0,4
1247,01-12-2020,22,0,0,0
1247,01-01-2021,22,0,0,4
1247,01-02-2021,22,0,0,8
1247,01-03-2021,22,0,1,0
1247,01-04-2021,22,0,1,0
1247,01-05-2021,22,1,1,12
1247,01-06-2021,22,0,0,0
1247,01-07-2021,22,1,1,0
1247,01-08-2021,22,1,0,4
1247,01-09-2021,22,0,0,0
1247,01-10-2021,22,0,1,12
1247,01-11-2021,22,0,1,0
1247,01-12-2021,22,0,1,4
1247,01-01-2022,22,0,0,0
1247,01-02-2022,22,0,1,0
1247,01-03-2022,22,0,1,0
1247,01-04-2022,22,0,0,8
1247,01-05-2022,22,0,0,4
1247,01-06-2022,22,1,0,8
1247,01-07-2022,22,0,1,8
1247,01-08-2022,22,0,0,0
1247,01-09-2022,22,0,0,0
1247,01-10-2022,22,1,0,0
1247,01-11-2022,22,0,0,8
1247,01-12-2022,22,0,2,0
1247,01-01-2023,22,3,0,4
1247,01-02-2023,22,1,1,0
1247,01-03-2023,22,0,0,0
1247,01-04-2023,22,0,0,0
1247,01-05-2023,22,1,0,0
1247,01-06-2023,22,0,0,8
1247,01-07-2023,22,1,0,0
1247,01-08-2023,22,0,1,0
1247,01-09-2023,22,0,2,0
1247,01-10-2023,22,0,1,4
1247,01-11-2023,22,0,1,4
1247,01-12-2023,22,0,2,4
1247,01-01-2024,22,0,1,8
1247,01-02-2024,22,0,2,0
1247,01-03-2024,22,0,3,0
1247,01-04-2024,22,1,0,0
1247,01-05-2024,22,1,1,0
1247,01-06-2024,22,2,1,0
1247,01-07-2024,22,0,0,0
1247,01-08-2024,22,0,0,0
1247,01-09-2024,22,0,3,0
1247,01-10-2024,22,0,0,0
1247,01-11-2024,22,2,0,16
1247,01-12-2024,22,0,0,0
1247,01-01-2025,22,0,1,0
1247,01-02-2025,22,1,0,0
1247,01-03-2025,22,1,0,0
1247,01-04-2025,22,0,3,0
1247,01-05-2025,22,0,0,12
1247,01-06-2025,22,0,1,12
1247,01-07-2025,22,0,0,0
1247,01-08-2025,22,0,2,4
1247,01-09-2025,22,0,0,0
1247,01-10-2025,22,0,3,0
1247,01-11-2025,22,0,0,0
1248,01-01-2024,22,0,0,0
1248,01-02-2024,22,2,0,12
1248,01-03-2024,22,1,1,8
1248,01-04-2024,22,0,2,0
1248,01-05-2024,22,1,0,0
1248,01-06-2024,22,1,2,0
1248,01-07-2024,22,0,0,16
1248,01-08-2024,22,0,1,4
1248,01-09-2024,22,1,0,0
1248,01-10-2024,22,1,0,16
1248,01-11-2024,22,2,0,0
1248,01-12-2024,22,0,2,4
1248,01-01-2025,22,0,0,4
1248,01-02-2025,22,0,0,0
1248,01-03-2025,22,1,1,12
1248,01-04-2025,22,0,1,0
1248,01-05-2025,22,1,1,0
1248,01-06-2025,22,1,0,4
1248,01-07-2025,22,0,0,20
1248,01-08-2025,22,0,1,0
1248,01-09-2025,22,2,1,0
1248,01-10-2025,22,0,0,20
1248,01-11-2025,22,0,1,0
1249,01-08-2025,22,1,1,4
1249,01-09-2025,22,0,0,0
1249,01-10-2025,22,1,2,8
1249,01-11-2025,22,1,1,0
1250,01-04-2025,22,0,0,0
1250,01-05-2025,22,1,0,8
1250,01-06-2025,22,0,2,4
1250,01-07-2025,22,0,0,0
1250,01-08-2025,22,0,1,0
1250,01-09-2025,22,1,0,0
1250,01-10-2025,22,1,1,0
1250,01-11-2025,22,0,2,8
1251,01-03-2021,22,0,1,8
1251,01-04-2021,22,1,1,8
1251,01-05-2021,22,0,1,16
1251,01-06-2021,22,1,1,8
1251,01-07-2021,22,0,0,4
1251,01-08-2021,22,1,1,0
1251,01-09-2021,22,0,0,16
1251,01-10-2021,22,1,1,8
1251,01-11-2021,22,2,0,4
1251,01-12-2021,22,0,1,16
1251,01-01-2022,22,1,0,0
1251,01-02-2022,22,2,1,8
1251,01-03-2022,22,0,0,12
1251,01-04-2022,22,0,0,4
1251,01-05-2022,22,0,1,0
1251,01-06-2022,22,0,1,12
1251,01-07-2022,22,0,0,0
1251,01-08-2022,22,0,2,0
1251,01-09-2022,22,1,1,4
1251,01-10-2022,22,1,0,8
1251,01-11-2022,22,1,1,0
1251,01-12-2022,22,0,0,0
1251,01-01-2023,22,1,1,4
1251,01-02-2023,22,0,0,0
1251,01-03-2023,22,0,1,12
1251,01-04-2023,22,0,0,0
1251,01-05-2023,22,2,1,0
1251,01-06-2023,22,1,0,4
1251,01-07-2023,22,0,0,0
1251,01-08-2023,22,0,0,0
1251,01-09-2023,22,1,0,0
1251,01-10-2023,22,1,0,0
1251,01-11-2023,22,2,1,0
1251,01-12-2023,22,1,2,12
1251,01-01-2024,22,3,1,0
1251,01-02-2024,22,0,0,8
1251,01-03-2024,22,1,1,0
1251,01-04-2024,22,0,1,0
1251,01-05-2024,22,1,0,0
1251,01-06-2024,22,0,0,0
1251,01-07-2024,22,0,1,8
1251,01-08-2024,22,1,1,4
1251,01-09-2024,22,1,2,0
1251,01-10-2024,22,1,0,0
1251,01-11-2024,22,1,1,0
1251,01-12-2024,22,1,0,8
1251,01-01-2025,22,0,2,4
1251,01-02-2025,22,0,1,4
1251,01-03-2025,22,0,1,0
1251,01-04-2025,22,0,0,0
1251,01-05-2025,22,0,0,0
1251,01-06-2025,22,2,1,4
1251,01-07-2025,22,1,2,0
1251,01-08-2025,22,2,0,4
1251,01-09-2025,22,1,1,4
1251,01-10-2025,22,1,0,0
1251,01-11-2025,22,0,2,16
1252,01-11-2020,22,1,1,4
1252,01-12-2020,22,0,0,0
1252,01-01-2021,22,0,0,0
1252,01-02-2021,22,0,1,0
1252,01-03-2021,22,0,0,4
1252,01-04-2021,22,0,0,4
1252,01-05-2021,22,2,1,0
1252,01-06-2021,22,0,0,0
1252,01-07-2021,22,1,0,0
1252,01-08-2021,22,1,2,0
1252,01-09-2021,22,0,0,0
1252,01-10-2021,22,0,0,8
1252,01-11-2021,22,1,1,4
1252,01-12-2021,22,2,0,0
1252,01-01-2022,22,0,0,16
1252,01-02-2022,22,2,0,0
1252,01-03-2022,22,0,3,12
1252,01-04-2022,22,0,0,0
1252,01-05-2022,22,0,0,0
1252,01-06-2022,22,1,2,0
1252,01-07-2022,22,0,0,0
1252,01-08-2022,22,0,1,16
1252,01-09-2022,22,0,0,8
1252,01-10-2022,22,1,0,16
1252,01-11-2022,22,0,0,0
1252,01-12-2022,22,1,0,8
1252,01-01-2023,22,1,1,0
1252,01-02-2023,22,0,1,0
1252,01-03-2023,22,0,0,8
1252,01-04-2023,22,0,0,12
1252,01-05-2023,22,0,3,0
1252,01-06-2023,22,0,0,4
1252,01-07-2023,22,0,0,0
1252,01-08-2023,22,1,1,4
1252,01-09-2023,22,0,1,0
1252,01-10-2023,22,0,0,12
1252,01-11-2023,22,0,1,0
1252,01-12-2023,22,1,0,0
1252,01-01-2024,22,0,0,0
1252,01-02-2024,22,1,1,8
1252,01-03-2024,22,0,1,0
1252,01-04-2024,22,1,1,0
1252,01-05-2024,22,2,1,0
1252,01-06-2024,22,1,0,0
1252,01-07-2024,22,1,0,8
1252,01-08-2024,22,0,1,0
1252,01-09-2024,22,1,1,8
1252,01-10-2024,22,1,2,12
1252,01-11-2024,22,0,0,0
1252,01-12-2024,22,0,0,0
1252,01-01-2025,22,0,0,0
1252,01-02-2025,22,1,0,8
1252,01-03-2025,22,0,0,4
1253,01-09-2024,22,0,0,4
1253,01-10-2024,22,1,0,0
1253,01-11-2024,22,0,1,4
1253,01-12-2024,22,0,0,12
1253,01-01-2025,22,0,0,0
1253,01-02-2025,22,1,0,0
1253,01-03-2025,22,2,0,0
1253,01-04-2025,22,0,0,0
1253,01-05-2025,22,0,0,4
1253,01-06-2025,22,2,0,4
1253,01-07-2025,22,2,1,0
1253,01-08-2025,22,1,0,8
1253,01-09-2025,22,1,1,0
1253,01-10-2025,22,0,0,0
1253,01-11-2025,22,0,0,0
1254,01-08-2022,22,0,1,4
1254,01-09-2022,22,1,0,0
1254,01-10-2022,22,1,0,0
1254,01-11-2022,22,2,0,0
1254,01-12-2022,22,0,1,12
1254,01-01-2023,22,0,1,0
1254,01-02-2023,22,0,0,0
1254,01-03-2023,22,0,0,4
1254,01-04-2023,22,0,0,12
1254,01-05-2023,22,0,0,12
1254,01-06-2023,22,0,2,12
1254,01-07-2023,22,1,0,0
1254,01-08-2023,22,0,0,8
1254,01-09-2023,22,1,0,8
1254,01-10-2023,22,0,0,4
1254,01-11-2023,22,0,2,12
1254,01-12-2023,22,0,0,4
1254,01-01-2024,22,1,0,0
1254,01-02-2024,22,0,0,0
1254,01-03-2024,22,0,1,4
1254,01-04-2024,22,2,1,8
1254,01-05-2024,22,0,0,0
1254,01-06-2024,22,3,1,0
1254,01-07-2024,22,1,1,0
1254,01-08-2024,22,0,2,0
1254,01-09-2024,22,1,1,4
1254,01-10-2024,22,1,2,0
1254,01-11-2024,22,0,0,8
1254,01-12-2024,22,0,0,4
1254,01-01-2025,22,2,1,0
1254,01-02-2025,22,0,0,0
1254,01-03-2025,22,0,0,0
1254,01-04-2025,22,0,1,12
1254,01-05-2025,22,0,1,20
1254,01-06-2025,22,0,0,0
1254,01-07-2025,22,0,0,0
1254,01-08-2025,22,2,1,0
1254,01-09-2025,22,2,0,0
1254,01-10-2025,22,1,0,0
1254,01-11-2025,22,0,3,4
1255,01-08-2020,22,0,1,12
1255,01-09-2020,22,0,1,4
1255,01-10-2020,22,0,0,0
1255,01-11-2020,22,0,1,0
1255,01-12-2020,22,0,0,8
1255,01-01-2021,22,2,0,4
1255,01-02-2021,22,0,0,4
1255,01-03-2021,22,0,0,0
1255,01-04-2021,22,0,0,0
1255,01-05-2021,22,0,1,12
1255,01-06-2021,22,2,0,0
1255,01-07-2021,22,1,1,0
1255,01-08-2021,22,1,0,0
1255,01-09-2021,22,2,0,4
1255,01-10-2021,22,0,2,8
1255,01-11-2021,22,1,0,4
1255,01-12-2021,22,0,0,12
1255,01-01-2022,22,0,0,0
1255,01-02-2022,22,0,0,0
1255,01-03-2022,22,1,0,12
1255,01-04-2022,22,0,0,4
1255,01-05-2022,22,0,0,0
1255,01-06-2022,22,3,0,8
1255,01-07-2022,22,0,0,16
1255,01-08-2022,22,0,1,8
1255,01-09-2022,22,1,0,4
1255,01-10-2022,22,0,0,20
1255,01-11-2022,22,0,1,8
1255,01-12-2022,22,1,0,8
1255,01-01-2023,22,0,0,4
1255,01-02-2023,22,1,2,0
1255,01-03-2023,22,1,2,0
1255,01-04-2023,22,1,1,4
1255,01-05-2023,22,1,1,0
1255,01-06-2023,22,1,1,8
1255,01-07-2023,22,0,1,4
1255,01-08-2023,22,0,0,8
1255,01-09-2023,22,0,0,0
1255,01-10-2023,22,0,1,4
1255,01-11-2023,22,0,0,0
1255,01-12-2023,22,0,1,4
1255,01-01-2024,22,0,0,8
1255,01-02-2024,22,2,0,16
1255,01-03-2024,22,0,0,12
1255,01-04-2024,22,1,0,12
1255,01-05-2024,22,0,0,0
1255,01-06-2024,22,0,2,0
1255,01-07-2024,22,1,2,8
